sku,variant_id,item_class,family,subfamily,product_type,product_name,species_group,allowed_alternates,substitution_policy,lumber_grade,design_grade,moisture_condition,thickness_in,width_in,depth_in,length_in,diameter_in,nominal_size_text,actual_size_text,uom_takeoff,uom_purchase,lf_per_piece,bf_per_piece,sf_per_sheet,coverage_sf,count_per_box,lb_per_box,awpa_uc,retention_pcf,preservative_type,panel_width_in,panel_length_in,span_rating,exposure_class,edge_type,ps_standard,manufacturer,series,model,connector_type,finish,mount_type,seat_depth,skewable,joist_size_fit,fastener_coating,shank_type,head_type,angle_deg,collation_type,roll_width_ft,roll_length_ft,tape_width_in,adhesive_type,application_tags,irc_reference,requires_quote,spec_inputs,vendor_id,vendor_sku,vendor_sku_desc,price,price_uom,price_effective_date,stock_status,lead_time_days,min_order_qty,notes
DIM-DFL-2X10-10,DIM-DFL-2X10-10-V1,dimensional_lumber,joists_rafters,joist,joist,2x10 DF-L 10',DF-L,,Allowed,#2&Btr,,KD,1.5,9.25,,120,,2x10,1.5x9.25,LF,EA,10,11.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,joist|rafter|header,R502.3,N,,,,,,,,STOCK,,,
DIM-DFL-2X10-12,DIM-DFL-2X10-12-V1,dimensional_lumber,joists_rafters,joist,joist,2x10 DF-L 12',DF-L,,Allowed,#2&Btr,,KD,1.5,9.25,,144,,2x10,1.5x9.25,LF,EA,12,13.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,joist|rafter|header,R502.3,N,,,,,,,,STOCK,,,
DIM-DFL-2X10-14,DIM-DFL-2X10-14-V1,dimensional_lumber,joists_rafters,joist,joist,2x10 DF-L 14',DF-L,,Allowed,#2&Btr,,KD,1.5,9.25,,168,,2x10,1.5x9.25,LF,EA,14,16.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,joist|rafter|header,R502.3,N,,,,,,,,STOCK,,,
DIM-DFL-2X10-16,DIM-DFL-2X10-16-V1,dimensional_lumber,joists_rafters,joist,joist,2x10 DF-L 16',DF-L,,Allowed,#2&Btr,,KD,1.5,9.25,,192,,2x10,1.5x9.25,LF,EA,16,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,joist|rafter|header,R502.3,N,,,,,,,,STOCK,,,
DIM-DFL-2X10-18,DIM-DFL-2X10-18-V1,dimensional_lumber,joists_rafters,joist,joist,2x10 DF-L 18',DF-L,,Allowed,#2&Btr,,KD,1.5,9.25,,216,,2x10,1.5x9.25,LF,EA,18,20.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,joist|rafter|header,R502.3,N,,,,,,,,STOCK,,,
DIM-DFL-2X10-20,DIM-DFL-2X10-20-V1,dimensional_lumber,joists_rafters,joist,joist,2x10 DF-L 20',DF-L,,Allowed,#2&Btr,,KD,1.5,9.25,,240,,2x10,1.5x9.25,LF,EA,20,23.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,joist|rafter|header,R502.3,N,,,,,,,,STOCK,,,
DIM-DFL-2X10-22,DIM-DFL-2X10-22-V1,dimensional_lumber,joists_rafters,joist,joist,2x10 DF-L 22',DF-L,,Allowed,#2&Btr,,KD,1.5,9.25,,264,,2x10,1.5x9.25,LF,EA,22,25.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,joist|rafter|header,R502.3,N,,,,,,,,STOCK,,,
DIM-DFL-2X10-24,DIM-DFL-2X10-24-V1,dimensional_lumber,joists_rafters,joist,joist,2x10 DF-L 24',DF-L,,Allowed,#2&Btr,,KD,1.5,9.25,,288,,2x10,1.5x9.25,LF,EA,24,27.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,joist|rafter|header,R502.3,N,,,,,,,,STOCK,,,
DIM-DFL-2X12-10,DIM-DFL-2X12-10-V1,dimensional_lumber,joists_rafters,joist,joist,2x12 DF-L 10',DF-L,,Allowed,#2&Btr,,KD,1.5,11.25,,120,,2x12,1.5x11.25,LF,EA,10,14.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,header|ridge|joist,R602.7,N,,,,,,,,STOCK,,,
DIM-DFL-2X12-12,DIM-DFL-2X12-12-V1,dimensional_lumber,joists_rafters,joist,joist,2x12 DF-L 12',DF-L,,Allowed,#2&Btr,,KD,1.5,11.25,,144,,2x12,1.5x11.25,LF,EA,12,16.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,header|ridge|joist,R602.7,N,,,,,,,,STOCK,,,
DIM-DFL-2X12-14,DIM-DFL-2X12-14-V1,dimensional_lumber,joists_rafters,joist,joist,2x12 DF-L 14',DF-L,,Allowed,#2&Btr,,KD,1.5,11.25,,168,,2x12,1.5x11.25,LF,EA,14,19.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,header|ridge|joist,R602.7,N,,,,,,,,STOCK,,,
DIM-DFL-2X12-16,DIM-DFL-2X12-16-V1,dimensional_lumber,joists_rafters,joist,joist,2x12 DF-L 16',DF-L,,Allowed,#2&Btr,,KD,1.5,11.25,,192,,2x12,1.5x11.25,LF,EA,16,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,header|ridge|joist,R602.7,N,,,,,,,,STOCK,,,
DIM-DFL-2X12-18,DIM-DFL-2X12-18-V1,dimensional_lumber,joists_rafters,joist,joist,2x12 DF-L 18',DF-L,,Allowed,#2&Btr,,KD,1.5,11.25,,216,,2x12,1.5x11.25,LF,EA,18,25.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,header|ridge|joist,R602.7,N,,,,,,,,STOCK,,,
DIM-DFL-2X12-20,DIM-DFL-2X12-20-V1,dimensional_lumber,joists_rafters,joist,joist,2x12 DF-L 20',DF-L,,Allowed,#2&Btr,,KD,1.5,11.25,,240,,2x12,1.5x11.25,LF,EA,20,28.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,header|ridge|joist,R602.7,N,,,,,,,,STOCK,,,
DIM-DFL-2X12-22,DIM-DFL-2X12-22-V1,dimensional_lumber,joists_rafters,joist,joist,2x12 DF-L 22',DF-L,,Allowed,#2&Btr,,KD,1.5,11.25,,264,,2x12,1.5x11.25,LF,EA,22,30.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,header|ridge|joist,R602.7,N,,,,,,,,STOCK,,,
DIM-DFL-2X12-24,DIM-DFL-2X12-24-V1,dimensional_lumber,joists_rafters,joist,joist,2x12 DF-L 24',DF-L,,Allowed,#2&Btr,,KD,1.5,11.25,,288,,2x12,1.5x11.25,LF,EA,24,33.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,header|ridge|joist,R602.7,N,,,,,,,,STOCK,,,
DIM-HF-2X4-STUD-92625,DIM-HF-2X4-STUD-92625-V1,dimensional_lumber,studs_plates,precut_stud,stud,"2x4 Stud Hem-Fir 92.625""",HF,SPF,Allowed,Stud,,KD,1.5,3.5,,92.625,,2x4,1.5x3.5,EA,EA,7.72,5.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wall_stud|8ft_ceiling,R602.3,N,,,,,,,,STOCK,,,
DIM-HF-2X4-STUD-96,DIM-HF-2X4-STUD-96-V1,dimensional_lumber,studs_plates,precut_stud,stud,"2x4 Stud Hem-Fir 96""",HF,SPF,Allowed,Stud,,KD,1.5,3.5,,96,,2x4,1.5x3.5,EA,EA,8,5.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wall_stud|8ft_ceiling,R602.3,N,,,,,,,,STOCK,,,
DIM-HF-2X6-STUD-92625,DIM-HF-2X6-STUD-92625-V1,dimensional_lumber,studs_plates,precut_stud,stud,"2x6 Stud Hem-Fir 92.625""",HF,SPF,Allowed,Stud,,KD,1.5,5.5,,92.625,,2x6,1.5x5.5,EA,EA,7.72,7.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wall_stud|8ft_ceiling,R602.3,N,,,,,,,,STOCK,,,
DIM-HF-2X6-STUD-96,DIM-HF-2X6-STUD-96-V1,dimensional_lumber,studs_plates,precut_stud,stud,"2x6 Stud Hem-Fir 96""",HF,SPF,Allowed,Stud,,KD,1.5,5.5,,96,,2x6,1.5x5.5,EA,EA,8,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wall_stud|8ft_ceiling,R602.3,N,,,,,,,,STOCK,,,
DIM-MSR-2X4-1650F15E-92625,DIM-MSR-2X4-1650F15E-92625-V1,dimensional_lumber,studs_plates,msr_stud,stud,"2x4 MSR 1650f-1.5E 92.625""",SPF,,Allowed,MSR,1650f-1.5E,KD,1.5,3.5,,92.625,,2x4,1.5x3.5,EA,EA,7.72,5.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wall_stud|tall_wall|engineered,R602.3,N,,,,,,,,STOCK,,,Machine stress rated
DIM-MSR-2X4-1650F15E-96,DIM-MSR-2X4-1650F15E-96-V1,dimensional_lumber,studs_plates,msr_stud,stud,"2x4 MSR 1650f-1.5E 96""",SPF,,Allowed,MSR,1650f-1.5E,KD,1.5,3.5,,96,,2x4,1.5x3.5,EA,EA,8,5.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wall_stud|tall_wall|engineered,R602.3,N,,,,,,,,STOCK,,,Machine stress rated
DIM-MSR-2X4-1650F15E-104625,DIM-MSR-2X4-1650F15E-104625-V1,dimensional_lumber,studs_plates,msr_stud,stud,"2x4 MSR 1650f-1.5E 104.625""",SPF,,Allowed,MSR,1650f-1.5E,KD,1.5,3.5,,104.625,,2x4,1.5x3.5,EA,EA,8.72,5.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wall_stud|tall_wall|engineered,R602.3,N,,,,,,,,STOCK,,,Machine stress rated
DIM-MSR-2X6-1650F15E-92625,DIM-MSR-2X6-1650F15E-92625-V1,dimensional_lumber,studs_plates,msr_stud,stud,"2x6 MSR 1650f-1.5E 92.625""",SPF,,Allowed,MSR,1650f-1.5E,KD,1.5,5.5,,92.625,,2x6,1.5x5.5,EA,EA,7.72,7.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wall_stud|tall_wall|engineered,R602.3,N,,,,,,,,STOCK,,,Machine stress rated
DIM-MSR-2X6-1650F15E-96,DIM-MSR-2X6-1650F15E-96-V1,dimensional_lumber,studs_plates,msr_stud,stud,"2x6 MSR 1650f-1.5E 96""",SPF,,Allowed,MSR,1650f-1.5E,KD,1.5,5.5,,96,,2x6,1.5x5.5,EA,EA,8,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wall_stud|tall_wall|engineered,R602.3,N,,,,,,,,STOCK,,,Machine stress rated
DIM-MSR-2X6-2100F18E-96,DIM-MSR-2X6-2100F18E-96-V1,dimensional_lumber,studs_plates,msr_stud,stud,"2x6 MSR 2100f-1.8E 96""",SPF,,Allowed,MSR,2100f-1.8E,KD,1.5,5.5,,96,,2x6,1.5x5.5,EA,EA,8,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wall_stud|tall_wall|engineered,R602.3,N,,,,,,,,STOCK,,,Machine stress rated
DIM-SPF-4X4-8,DIM-SPF-4X4-8-V1,dimensional_lumber,posts_timbers,timber,post,4x4 SPF 8',SPF,Hem-Fir,Allowed,#2&Btr,,KD,3.5,3.5,,96,,4x4,3.5x3.5,LF,EA,8,8.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,post|column,R407.3,N,,,,,,,,STOCK,,,
DIM-SPF-4X4-10,DIM-SPF-4X4-10-V1,dimensional_lumber,posts_timbers,timber,post,4x4 SPF 10',SPF,Hem-Fir,Allowed,#2&Btr,,KD,3.5,3.5,,120,,4x4,3.5x3.5,LF,EA,10,10.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,post|column,R407.3,N,,,,,,,,STOCK,,,
DIM-SPF-4X4-12,DIM-SPF-4X4-12-V1,dimensional_lumber,posts_timbers,timber,post,4x4 SPF 12',SPF,Hem-Fir,Allowed,#2&Btr,,KD,3.5,3.5,,144,,4x4,3.5x3.5,LF,EA,12,12.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,post|column,R407.3,N,,,,,,,,STOCK,,,
DIM-SPF-4X6-8,DIM-SPF-4X6-8-V1,dimensional_lumber,posts_timbers,timber,post,4x6 SPF 8',SPF,Hem-Fir,Allowed,#2&Btr,,KD,3.5,5.5,,96,,4x6,3.5x5.5,LF,EA,8,12.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,beam|post,R407.3,N,,,,,,,,STOCK,,,
DIM-SPF-4X6-10,DIM-SPF-4X6-10-V1,dimensional_lumber,posts_timbers,timber,post,4x6 SPF 10',SPF,Hem-Fir,Allowed,#2&Btr,,KD,3.5,5.5,,120,,4x6,3.5x5.5,LF,EA,10,16.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,beam|post,R407.3,N,,,,,,,,STOCK,,,
DIM-SPF-4X6-12,DIM-SPF-4X6-12-V1,dimensional_lumber,posts_timbers,timber,post,4x6 SPF 12',SPF,Hem-Fir,Allowed,#2&Btr,,KD,3.5,5.5,,144,,4x6,3.5x5.5,LF,EA,12,19.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,beam|post,R407.3,N,,,,,,,,STOCK,,,
DIM-SPF-4X6-16,DIM-SPF-4X6-16-V1,dimensional_lumber,posts_timbers,timber,post,4x6 SPF 16',SPF,Hem-Fir,Allowed,#2&Btr,,KD,3.5,5.5,,192,,4x6,3.5x5.5,LF,EA,16,25.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,beam|post,R407.3,N,,,,,,,,STOCK,,,
DIM-SPF-4X8-8,DIM-SPF-4X8-8-V1,dimensional_lumber,posts_timbers,timber,beam,4x8 SPF 8',SPF,Hem-Fir,Allowed,#2&Btr,,KD,3.5,7.25,,96,,4x8,3.5x7.25,LF,EA,8,16.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,beam|girder,R407.3,N,,,,,,,,STOCK,,,
DIM-SPF-4X8-10,DIM-SPF-4X8-10-V1,dimensional_lumber,posts_timbers,timber,beam,4x8 SPF 10',SPF,Hem-Fir,Allowed,#2&Btr,,KD,3.5,7.25,,120,,4x8,3.5x7.25,LF,EA,10,21.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,beam|girder,R407.3,N,,,,,,,,STOCK,,,
DIM-SPF-4X8-12,DIM-SPF-4X8-12-V1,dimensional_lumber,posts_timbers,timber,beam,4x8 SPF 12',SPF,Hem-Fir,Allowed,#2&Btr,,KD,3.5,7.25,,144,,4x8,3.5x7.25,LF,EA,12,25.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,beam|girder,R407.3,N,,,,,,,,STOCK,,,
DIM-SPF-4X8-16,DIM-SPF-4X8-16-V1,dimensional_lumber,posts_timbers,timber,beam,4x8 SPF 16',SPF,Hem-Fir,Allowed,#2&Btr,,KD,3.5,7.25,,192,,4x8,3.5x7.25,LF,EA,16,33.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,beam|girder,R407.3,N,,,,,,,,STOCK,,,
DIM-SPF-6X6-8,DIM-SPF-6X6-8-V1,dimensional_lumber,posts_timbers,timber,post,6x6 SPF 8',SPF,Hem-Fir,Allowed,#2&Btr,,S-DRY,5.5,5.5,,96,,6x6,5.5x5.5,LF,EA,8,20.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,post|column|beam,R407.3,N,,,,,,,,STOCK,,,
DIM-SPF-6X6-10,DIM-SPF-6X6-10-V1,dimensional_lumber,posts_timbers,timber,post,6x6 SPF 10',SPF,Hem-Fir,Allowed,#2&Btr,,S-DRY,5.5,5.5,,120,,6x6,5.5x5.5,LF,EA,10,25.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,post|column|beam,R407.3,N,,,,,,,,STOCK,,,
DIM-SPF-6X6-12,DIM-SPF-6X6-12-V1,dimensional_lumber,posts_timbers,timber,post,6x6 SPF 12',SPF,Hem-Fir,Allowed,#2&Btr,,S-DRY,5.5,5.5,,144,,6x6,5.5x5.5,LF,EA,12,30.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,post|column|beam,R407.3,N,,,,,,,,STOCK,,,
DIM-SPF-6X6-16,DIM-SPF-6X6-16-V1,dimensional_lumber,posts_timbers,timber,post,6x6 SPF 16',SPF,Hem-Fir,Allowed,#2&Btr,,S-DRY,5.5,5.5,,192,,6x6,5.5x5.5,LF,EA,16,40.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,post|column|beam,R407.3,N,,,,,,,,STOCK,,,
DIM-SPF-6X6-20,DIM-SPF-6X6-20-V1,dimensional_lumber,posts_timbers,timber,post,6x6 SPF 20',SPF,Hem-Fir,Allowed,#2&Btr,,S-DRY,5.5,5.5,,240,,6x6,5.5x5.5,LF,EA,20,50.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,post|column|beam,R407.3,N,,,,,,,,STOCK,,,
DIM-SPF-6X8-8,DIM-SPF-6X8-8-V1,dimensional_lumber,posts_timbers,timber,beam,6x8 SPF 8',SPF,Hem-Fir,Allowed,#2&Btr,,S-DRY,5.5,7.5,,96,,6x8,5.5x7.5,LF,EA,8,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,beam|girder,R407.3,N,,,,,,,,STOCK,,,
DIM-SPF-6X8-10,DIM-SPF-6X8-10-V1,dimensional_lumber,posts_timbers,timber,beam,6x8 SPF 10',SPF,Hem-Fir,Allowed,#2&Btr,,S-DRY,5.5,7.5,,120,,6x8,5.5x7.5,LF,EA,10,34.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,beam|girder,R407.3,N,,,,,,,,STOCK,,,
DIM-SPF-6X8-12,DIM-SPF-6X8-12-V1,dimensional_lumber,posts_timbers,timber,beam,6x8 SPF 12',SPF,Hem-Fir,Allowed,#2&Btr,,S-DRY,5.5,7.5,,144,,6x8,5.5x7.5,LF,EA,12,41.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,beam|girder,R407.3,N,,,,,,,,STOCK,,,
DIM-SPF-6X10-10,DIM-SPF-6X10-10-V1,dimensional_lumber,posts_timbers,timber,beam,6x10 SPF 10',SPF,Hem-Fir,Allowed,#2&Btr,,S-DRY,5.5,9.5,,120,,6x10,5.5x9.5,LF,EA,10,43.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,beam|girder,R407.3,N,,,,,,,,STOCK,,,
DIM-SPF-6X10-12,DIM-SPF-6X10-12-V1,dimensional_lumber,posts_timbers,timber,beam,6x10 SPF 12',SPF,Hem-Fir,Allowed,#2&Btr,,S-DRY,5.5,9.5,,144,,6x10,5.5x9.5,LF,EA,12,52.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,beam|girder,R407.3,N,,,,,,,,STOCK,,,
DIM-SPF-6X10-16,DIM-SPF-6X10-16-V1,dimensional_lumber,posts_timbers,timber,beam,6x10 SPF 16',SPF,Hem-Fir,Allowed,#2&Btr,,S-DRY,5.5,9.5,,192,,6x10,5.5x9.5,LF,EA,16,69.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,beam|girder,R407.3,N,,,,,,,,STOCK,,,
DIM-SPF-6X12-10,DIM-SPF-6X12-10-V1,dimensional_lumber,posts_timbers,timber,beam,6x12 SPF 10',SPF,Hem-Fir,Allowed,#2&Btr,,S-DRY,5.5,11.5,,120,,6x12,5.5x11.5,LF,EA,10,52.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,beam|girder,R407.3,N,,,,,,,,STOCK,,,
DIM-SPF-6X12-12,DIM-SPF-6X12-12-V1,dimensional_lumber,posts_timbers,timber,beam,6x12 SPF 12',SPF,Hem-Fir,Allowed,#2&Btr,,S-DRY,5.5,11.5,,144,,6x12,5.5x11.5,LF,EA,12,63.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,beam|girder,R407.3,N,,,,,,,,STOCK,,,
DIM-SPF-6X12-16,DIM-SPF-6X12-16-V1,dimensional_lumber,posts_timbers,timber,beam,6x12 SPF 16',SPF,Hem-Fir,Allowed,#2&Btr,,S-DRY,5.5,11.5,,192,,6x12,5.5x11.5,LF,EA,16,84.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,beam|girder,R407.3,N,,,,,,,,STOCK,,,
DIM-SPF-8X8-8,DIM-SPF-8X8-8-V1,dimensional_lumber,posts_timbers,timber,post,8x8 SPF 8',SPF,Hem-Fir,Allowed,#2&Btr,,S-DRY,7.5,7.5,,96,,8x8,7.5x7.5,LF,EA,8,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,post|column,R407.3,N,,,,,,,,STOCK,,,
DIM-SPF-8X8-10,DIM-SPF-8X8-10-V1,dimensional_lumber,posts_timbers,timber,post,8x8 SPF 10',SPF,Hem-Fir,Allowed,#2&Btr,,S-DRY,7.5,7.5,,120,,8x8,7.5x7.5,LF,EA,10,46.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,post|column,R407.3,N,,,,,,,,STOCK,,,
DIM-SPF-8X8-12,DIM-SPF-8X8-12-V1,dimensional_lumber,posts_timbers,timber,post,8x8 SPF 12',SPF,Hem-Fir,Allowed,#2&Btr,,S-DRY,7.5,7.5,,144,,8x8,7.5x7.5,LF,EA,12,56.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,post|column,R407.3,N,,,,,,,,STOCK,,,
DIM-SPF-8X10-10,DIM-SPF-8X10-10-V1,dimensional_lumber,posts_timbers,timber,beam,8x10 SPF 10',SPF,Hem-Fir,Allowed,#2&Btr,,S-DRY,7.5,9.5,,120,,8x10,7.5x9.5,LF,EA,10,59.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,beam|girder,R407.3,N,,,,,,,,STOCK,,,
DIM-SPF-8X10-12,DIM-SPF-8X10-12-V1,dimensional_lumber,posts_timbers,timber,beam,8x10 SPF 12',SPF,Hem-Fir,Allowed,#2&Btr,,S-DRY,7.5,9.5,,144,,8x10,7.5x9.5,LF,EA,12,71.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,beam|girder,R407.3,N,,,,,,,,STOCK,,,
DIM-SPF-8X12-10,DIM-SPF-8X12-10-V1,dimensional_lumber,posts_timbers,timber,beam,8x12 SPF 10',SPF,Hem-Fir,Allowed,#2&Btr,,S-DRY,7.5,11.5,,120,,8x12,7.5x11.5,LF,EA,10,71.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,beam|girder,R407.3,N,,,,,,,,STOCK,,,
DIM-SPF-8X12-12,DIM-SPF-8X12-12-V1,dimensional_lumber,posts_timbers,timber,beam,8x12 SPF 12',SPF,Hem-Fir,Allowed,#2&Btr,,S-DRY,7.5,11.5,,144,,8x12,7.5x11.5,LF,EA,12,86.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,beam|girder,R407.3,N,,,,,,,,STOCK,,,
PT-SYP-2X4-SILL-8,PT-SYP-2X4-SILL-8-V1,pt_structural,sill_plates,sill_plate,plate,2x4 PT Sill Plate 8',SYP,,EquivalentOnlySameSpec,#2 GC,,KDAT,1.5,3.5,,96,,2x4,1.5x3.5,LF,EA,8,3.5,,,,,UC4A,0.4,MCA,,,,,,,,,,,,,,,,,,,,,,,,,sill_plate|mudsill,R317.1,N,,,,,,,,STOCK,,,Ground contact .40 retention
PT-SYP-2X4-SILL-10,PT-SYP-2X4-SILL-10-V1,pt_structural,sill_plates,sill_plate,plate,2x4 PT Sill Plate 10',SYP,,EquivalentOnlySameSpec,#2 GC,,KDAT,1.5,3.5,,120,,2x4,1.5x3.5,LF,EA,10,4.38,,,,,UC4A,0.4,MCA,,,,,,,,,,,,,,,,,,,,,,,,,sill_plate|mudsill,R317.1,N,,,,,,,,STOCK,,,Ground contact .40 retention
PT-SYP-2X4-SILL-12,PT-SYP-2X4-SILL-12-V1,pt_structural,sill_plates,sill_plate,plate,2x4 PT Sill Plate 12',SYP,,EquivalentOnlySameSpec,#2 GC,,KDAT,1.5,3.5,,144,,2x4,1.5x3.5,LF,EA,12,5.25,,,,,UC4A,0.4,MCA,,,,,,,,,,,,,,,,,,,,,,,,,sill_plate|mudsill,R317.1,N,,,,,,,,STOCK,,,Ground contact .40 retention
PT-SYP-2X4-SILL-14,PT-SYP-2X4-SILL-14-V1,pt_structural,sill_plates,sill_plate,plate,2x4 PT Sill Plate 14',SYP,,EquivalentOnlySameSpec,#2 GC,,KDAT,1.5,3.5,,168,,2x4,1.5x3.5,LF,EA,14,6.12,,,,,UC4A,0.4,MCA,,,,,,,,,,,,,,,,,,,,,,,,,sill_plate|mudsill,R317.1,N,,,,,,,,STOCK,,,Ground contact .40 retention
PT-SYP-2X4-SILL-16,PT-SYP-2X4-SILL-16-V1,pt_structural,sill_plates,sill_plate,plate,2x4 PT Sill Plate 16',SYP,,EquivalentOnlySameSpec,#2 GC,,KDAT,1.5,3.5,,192,,2x4,1.5x3.5,LF,EA,16,7,,,,,UC4A,0.4,MCA,,,,,,,,,,,,,,,,,,,,,,,,,sill_plate|mudsill,R317.1,N,,,,,,,,STOCK,,,Ground contact .40 retention
PT-SYP-2X6-SILL-8,PT-SYP-2X6-SILL-8-V1,pt_structural,sill_plates,sill_plate,plate,2x6 PT Sill Plate 8',SYP,,EquivalentOnlySameSpec,#2 GC,,KDAT,1.5,5.5,,96,,2x6,1.5x5.5,LF,EA,8,5.5,,,,,UC4A,0.4,MCA,,,,,,,,,,,,,,,,,,,,,,,,,sill_plate|mudsill,R317.1,N,,,,,,,,STOCK,,,Ground contact .40 retention
PT-SYP-2X6-SILL-10,PT-SYP-2X6-SILL-10-V1,pt_structural,sill_plates,sill_plate,plate,2x6 PT Sill Plate 10',SYP,,EquivalentOnlySameSpec,#2 GC,,KDAT,1.5,5.5,,120,,2x6,1.5x5.5,LF,EA,10,6.88,,,,,UC4A,0.4,MCA,,,,,,,,,,,,,,,,,,,,,,,,,sill_plate|mudsill,R317.1,N,,,,,,,,STOCK,,,Ground contact .40 retention
PT-SYP-2X6-SILL-12,PT-SYP-2X6-SILL-12-V1,pt_structural,sill_plates,sill_plate,plate,2x6 PT Sill Plate 12',SYP,,EquivalentOnlySameSpec,#2 GC,,KDAT,1.5,5.5,,144,,2x6,1.5x5.5,LF,EA,12,8.25,,,,,UC4A,0.4,MCA,,,,,,,,,,,,,,,,,,,,,,,,,sill_plate|mudsill,R317.1,N,,,,,,,,STOCK,,,Ground contact .40 retention
PT-SYP-2X6-SILL-14,PT-SYP-2X6-SILL-14-V1,pt_structural,sill_plates,sill_plate,plate,2x6 PT Sill Plate 14',SYP,,EquivalentOnlySameSpec,#2 GC,,KDAT,1.5,5.5,,168,,2x6,1.5x5.5,LF,EA,14,9.62,,,,,UC4A,0.4,MCA,,,,,,,,,,,,,,,,,,,,,,,,,sill_plate|mudsill,R317.1,N,,,,,,,,STOCK,,,Ground contact .40 retention
PT-SYP-2X6-SILL-16,PT-SYP-2X6-SILL-16-V1,pt_structural,sill_plates,sill_plate,plate,2x6 PT Sill Plate 16',SYP,,EquivalentOnlySameSpec,#2 GC,,KDAT,1.5,5.5,,192,,2x6,1.5x5.5,LF,EA,16,11,,,,,UC4A,0.4,MCA,,,,,,,,,,,,,,,,,,,,,,,,,sill_plate|mudsill,R317.1,N,,,,,,,,STOCK,,,Ground contact .40 retention
PT-SYP-2X8-LEDGER-10,PT-SYP-2X8-LEDGER-10-V1,pt_structural,ledger_boards,ledger,ledger,2x8 PT Ledger 10',SYP,,EquivalentOnlySameSpec,#2 GC,,KDAT,1.5,7.25,,120,,2x8,1.5x7.25,LF,EA,10,9.06,,,,,UC4A,0.4,MCA,,,,,,,,,,,,,,,,,,,,,,,,,ledger|deck,R507.9.1,N,,,,,,,,STOCK,,,
